agent_id,agent_name,month,day,tenure_months,call_type,aht_sec,csat_score,qa_audit_score,resolution_status
AGT-019,Kavya Gupta,June-2026,24,27,Inbound,287.9,5.0,97.3,Resolved
AGT-008,Kavya Gupta,February-2026,16,8,Inbound,282.5,3.3,80.1,Escalated
AGT-025,Arjun Reddy,June-2026,5,26,Inbound,257.9,5.0,83.2,Resolved
AGT-003,Sarah Reddy,March-2026,21,23,Inbound,285.2,4.6,94.3,Resolved
AGT-001,Arjun Jenkins,February-2026,11,16,Inbound,252.0,5.0,83.6,Unresolved
AGT-009,Arjun Sharma,March-2026,14,3,Inbound,377.6,3.3,69.7,Resolved
AGT-011,David Chang,April-2026,16,11,Inbound,275.3,,85.0,Escalated
AGT-022,Michael Iyer,February-2026,2,19,Inbound,262.3,5.0,83.8,Escalated
AGT-017,Neha Sharma,April-2026,3,2,Inbound,280.7,3.3,74.5,Resolved
AGT-008,Kavya Gupta,July-2026,2,13,Inbound,273.1,4.7,94.3,Resolved
AGT-025,Arjun Reddy,March-2026,13,23,Inbound,203.0,4.8,99.8,Pending
AGT-015,Arjun Nair,April-2026,19,11,Inbound,278.1,4.1,82.3,Resolved
AGT-018,Sarah Iyer,July-2026,6,28,INBOUND,247.6,4.9,84.7,Resolved
AGT-016,Ananya Verma,February-2026,15,17,Inbound,223.5,4.3,98.3,Resolved
AGT-018,Sarah Iyer,March-2026,19,24,Inbound,293.5,4.9,100.0,Resolved
AGT-020,Rahul Sharma,March-2026,19,10,Inbound,243.5,3.3,77.7,Resolved
AGT-010,James Iyer,June-2026,10,10,Inbound,229.0,3.7,82.7,Resolved
AGT-017,Neha Sharma,July-2026,11,5,Inbound,308.7,4.4,73.1,Resolved
AGT-007,Rahul Iyer,July-2026,22,29,Inbound,344.1,4.0,88.3,Resolved
AGT-009,Arjun Sharma,July-2026,20,7,Inbound,248.9,3.5,77.3,Unresolved
AGT-016,Ananya Verma,May-2026,14,20,Inbound,261.8,5.0,95.3,Resolved
AGT-023,Michael Wilson,June-2026,14,21,Inbound,283.7,4.8,91.1,Resolved
AGT-018,Sarah Iyer,June-2026,2,27,Inbound,293.0,5.0,100.0,Resolved
AGT-020,Rahul Sharma,June-2026,11,13,Inbound,275.2,3.2,84.6,Resolved
AGT-014, Priya Iyer ,April-2026,18,20,Inbound,283.6,5.0,90.5,Resolved
AGT-015,Arjun Nair,June-2026,16,13,Inbound,242.2,3.8,83.6,Resolved
AGT-018,Sarah Iyer,April-2026,24,25,Inbound,257.8,5.0,100.0,Resolved
AGT-018,Sarah Iyer,February-2026,14,23,Inbound,220.0,5.0,97.1,Resolved
AGT-012,Kavya Jenkins,February-2026,8,16,Inbound,289.4,4.2,83.0,Resolved
AGT-017,Neha Sharma,February-2026,15,0,Inbound,264.5,3.9,79.4,Pending
AGT-025,Arjun Reddy,June-2026,11,26,Inbound,282.0,5.0,88.1,Resolved
AGT-015,Arjun Nair,July-2026,5,14,Inbound,224.0,3.4,90.9,Resolved
AGT-012,Kavya Jenkins,February-2026,16,16,Inbound,267.5,3.3,95.8,Resolved
AGT-008,Kavya Gupta,June-2026,18,12,Inbound,316.5,4.4,100.0,Unresolved
AGT-024,James Reddy,June-2026,2,8,INBOUND,262.7,2.0,76.2,Escalated
AGT-001,Arjun Jenkins,May-2026,15,19,Inbound,210.8,3.8,85.7,Resolved
AGT-020,Rahul Sharma,June-2026,15,13,Inbound,310.4,4.6,89.0,Resolved
AGT-016,Ananya Verma,July-2026,24,22,Inbound,204.6,5.0,89.6,Escalated
AGT-001,Arjun Jenkins,June-2026,24,20,Inbound,296.9,,100.0,Resolved
AGT-017,Neha Sharma,July-2026,14,5,Inbound,310.2,4.1,67.9,Resolved
AGT-004,Priya Nair,July-2026,17,9,Inbound,215.1,,74.2,Resolved
AGT-013,Rahul Wilson,July-2026,24,27,Inbound,216.9,4.9,77.0,Resolved
AGT-012,Kavya Jenkins,July-2026,21,21,Inbound,209.7,,,Resolved
AGT-015,Arjun Nair,May-2026,26,12,Inbound,337.9,3.9,79.3,Resolved
AGT-015,Arjun Nair,February-2026,24,9,Inbound,317.6,4.3,81.8,Escalated
AGT-012,Kavya Jenkins,February-2026,11,16,Inbound,289.5,5.0,100.0,Pending
AGT-003,Sarah Reddy,March-2026,15,23,INBOUND,186.3,4.6,89.8,Resolved
AGT-023,Michael Wilson,May-2026,13,20,Inbound,268.9,4.5,75.3,Resolved
AGT-014,Priya Iyer,May-2026,20,21,Inbound,,4.9,98.3,Unresolved
AGT-022,Michael Iyer,May-2026,3,22,Inbound,249.3,4.9,77.5,Escalated
AGT-014,Priya Iyer,March-2026,4,19,Inbound,326.1,4.9,85.7,Resolved
AGT-007,Rahul Iyer,July-2026,19,29,Inbound,,5.0,81.5,Escalated
AGT-002,Arjun Sharma,July-2026,15,24,INBOUND,212.5,4.6,100.0,Resolved
AGT-010,James Iyer,July-2026,20,11,Inbound,319.0,4.1,79.2,Unresolved
AGT-018,Sarah Iyer,April-2026,26,25,Inbound,248.5,5.0,100.0,Resolved
AGT-001,Arjun Jenkins,June-2026,21,20,Inbound,240.9,5.0,75.5,Resolved
AGT-011,David Chang,April-2026,3,11,Inbound,215.6,5.0,95.2,Resolved
AGT-002,Arjun Sharma,June-2026,19,23,Inbound,231.2,4.2,100.0,Resolved
AGT-009,Arjun Sharma,June-2026,12,6,Inbound,293.3,2.9,72.7,Unresolved
AGT-008,Kavya Gupta,April-2026,2,10,Inbound,310.8,4.1,72.4,Unresolved
AGT-007,Rahul Iyer,March-2026,21,25,Inbound,316.5,5.0,85.2,Resolved
AGT-024,James Reddy,March-2026,21,5,Inbound,179.9,3.4,75.0,Pending
AGT-001,Arjun Jenkins,July-2026,3,21,Inbound,226.5,5.0,81.0,Resolved
AGT-023,Michael Wilson,May-2026,22,20,INBOUND,318.4,4.8,100.0,Resolved
AGT-020,Rahul Sharma,May-2026,10,12,Inbound,,4.4,65.5,Resolved
AGT-019,Kavya Gupta,May-2026,6,26,Inbound,227.0,4.8,81.9,Pending
AGT-005,Rahul Chang,June-2026,22,4,Inbound,296.2,2.5,64.8,Unresolved
AGT-018,Sarah Iyer,July-2026,13,28,Inbound,258.7,4.9,85.4,Pending
AGT-001,Arjun Jenkins,April-2026,26,18,Inbound,218.9,4.6,100.0,Resolved
AGT-013,Rahul Wilson,May-2026,11,25,Inbound,207.1,5.0,95.9,Resolved
AGT-002,Arjun Sharma,June-2026,15,23,INBOUND,212.9,,83.6,Resolved
AGT-010,James Iyer,May-2026,2,9,Inbound,301.8,3.8,80.0,Unresolved
AGT-015,Arjun Nair,February-2026,7,9,Inbound,167.5,4.8,100.0,Resolved
AGT-024,James Reddy,May-2026,16,7,Inbound,234.1,3.3,77.6,Resolved
AGT-005,Rahul Chang,March-2026,19,1,Inbound,282.0,2.7,63.1,Escalated
AGT-009,Arjun Sharma,February-2026,13,2,Inbound,301.2,3.4,73.0,Unresolved
AGT-017,Neha Sharma,May-2026,23,3,Inbound,340.9,4.2,61.3,Resolved
AGT-020,Rahul Sharma,February-2026,22,9,Inbound,196.7,,83.3,Resolved
AGT-009,Arjun Sharma,May-2026,14,5,Inbound,396.1,2.4,80.2,Resolved
AGT-022,Michael Iyer,July-2026,18,24,Inbound,134.4,4.0,92.2,Resolved
AGT-004,Priya Nair,June-2026,13,8,Inbound,254.7,2.8,,Pending
AGT-023,Michael Wilson,March-2026,24,18,Inbound,217.6,4.6,89.8,Resolved
AGT-004,Priya Nair,June-2026,15,8,Inbound,216.4,4.5,78.7,Resolved
AGT-017,Neha Sharma,June-2026,16,4,Inbound,308.5,3.0,74.0,Escalated
AGT-007,Rahul Iyer,July-2026,20,29,INBOUND,121.8,5.0,100.0,Resolved
AGT-023, Michael Wilson ,May-2026,7,20,Inbound,218.9,5.0,91.5,Resolved
AGT-020,Rahul Sharma,March-2026,8,10,Inbound,328.5,4.4,79.8,Resolved
AGT-008,Kavya Gupta,February-2026,14,8,Inbound,238.7,3.7,78.6,Resolved
AGT-010,James Iyer,May-2026,8,9,Inbound,248.8,5.0,74.4,Resolved
AGT-009,Arjun Sharma,July-2026,21,7,Inbound,,3.5,71.7,Pending
AGT-006,Arjun Nair,February-2026,5,18,Inbound,193.4,,,Resolved
AGT-002,Arjun Sharma,March-2026,10,20,INBOUND,220.5,5.0,88.8,Resolved
AGT-015,Arjun Nair,June-2026,17,13,Inbound,323.9,5.0,97.0,Pending
AGT-001,Arjun Jenkins,March-2026,23,17,Inbound,226.5,5.0,83.8,Resolved
AGT-003,Sarah Reddy,July-2026,8,27,Inbound,296.3,5.0,100.0,Unresolved
AGT-022,Michael Iyer,March-2026,4,20,Inbound,235.5,5.0,97.2,Pending
AGT-004,Priya Nair,March-2026,9,5,Inbound,338.6,3.6,85.1,Unresolved
AGT-022,Michael Iyer,July-2026,11,24,Inbound,257.3,5.0,92.5,Resolved
AGT-016,Ananya Verma,March-2026,3,18,Inbound,267.3,4.7,100.0,Resolved
AGT-013,Rahul Wilson,March-2026,25,23,Inbound,276.4,4.6,90.3,Resolved
AGT-017,Neha Sharma,July-2026,22,5,Inbound,296.4,3.5,70.7,Resolved
AGT-020,Rahul Sharma,June-2026,21,13,Inbound,281.0,5.0,84.3,Resolved
AGT-008,Kavya Gupta,July-2026,3,13,Inbound,219.7,3.8,99.5,Resolved
AGT-011,David Chang,June-2026,3,13,Inbound,322.1,3.8,85.1,Resolved
AGT-003,Sarah Reddy,June-2026,17,26,Inbound,268.4,5.0,85.2,Resolved
AGT-008,Kavya Gupta,May-2026,2,11,Inbound,262.4,5.0,89.2,Pending
AGT-015,Arjun Nair,June-2026,10,13,Inbound,268.8,4.1,89.1,Pending
AGT-024,James Reddy,April-2026,21,6,Inbound,316.2,3.0,79.9,Pending
AGT-024,James Reddy,July-2026,19,9,Inbound,311.0,3.5,84.4,Resolved
AGT-009,Arjun Sharma,February-2026,9,2,INBOUND,288.1,3.4,73.7,Resolved
AGT-025,Arjun Reddy,May-2026,2,25,Inbound,230.3,5.0,100.0,Resolved
AGT-020,Rahul Sharma,April-2026,9,11,Inbound,289.4,4.6,87.4,Resolved
AGT-006,Arjun Nair,June-2026,23,22,Inbound,286.9,5.0,100.0,Escalated
AGT-007,Rahul Iyer,February-2026,19,24,Inbound,203.6,4.3,91.5,Resolved
AGT-013,Rahul Wilson,March-2026,13,23,Inbound,304.0,4.0,88.6,Resolved
AGT-018,Sarah Iyer,May-2026,2,26,Inbound,255.0,4.1,91.2,Resolved
AGT-014,Priya Iyer,February-2026,7,18,Inbound,286.5,5.0,83.0,Resolved
AGT-008,Kavya Gupta,July-2026,8,13,Inbound,,4.8,85.0,Resolved
AGT-015,Arjun Nair,July-2026,9,14,Inbound,335.7,3.9,97.9,Escalated
AGT-001,Arjun Jenkins,March-2026,18,17,Inbound,211.3,4.4,84.2,Pending
AGT-009,Arjun Sharma,July-2026,26,7,Inbound,258.1,3.2,85.6,Escalated
AGT-003,Sarah Reddy,May-2026,5,25,Inbound,215.0,5.0,100.0,Resolved
AGT-016,Ananya Verma,July-2026,19,22,Inbound,337.9,5.0,97.5,Resolved
AGT-022,Michael Iyer,March-2026,19,20,Inbound,305.8,4.5,89.4,Resolved
AGT-013,Rahul Wilson,July-2026,19,27,Inbound,202.6,4.2,89.4,Resolved
AGT-005,Rahul Chang,February-2026,13,0,Inbound,321.4,2.8,61.2,Resolved
AGT-024, James Reddy ,February-2026,3,4,Inbound,315.3,3.3,76.1,Resolved
AGT-006,Arjun Nair,April-2026,21,20,Inbound,280.9,5.0,79.1,Resolved
AGT-005,Rahul Chang,February-2026,7,0,Inbound,331.7,,71.2,Resolved
AGT-008,Kavya Gupta,February-2026,25,8,Inbound,261.5,3.4,71.4,Unresolved
AGT-010,James Iyer,June-2026,5,10,Inbound,178.3,4.9,78.7,Pending
AGT-020,Rahul Sharma,July-2026,11,14,Inbound,271.1,5.0,96.3,Resolved
AGT-006,Arjun Nair,February-2026,23,18,Inbound,330.5,5.0,89.0,Resolved
AGT-025,Arjun Reddy,April-2026,10,24,Inbound,254.3,4.5,100.0,Resolved
AGT-014,Priya Iyer,July-2026,1,23,Inbound,260.5,5.0,100.0,Escalated
AGT-020,Rahul Sharma,March-2026,7,10,Inbound,284.4,4.0,76.8,Unresolved
AGT-006,Arjun Nair,July-2026,25,23,Inbound,194.8,5.0,86.1,Escalated
AGT-005,Rahul Chang,June-2026,20,4,Inbound,363.6,4.5,61.9,Resolved
AGT-006,Arjun Nair,May-2026,25,21,Inbound,200.0,4.5,100.0,Resolved
AGT-002,Arjun Sharma,February-2026,4,19,Inbound,173.9,5.0,100.0,Resolved
AGT-022,Michael Iyer,March-2026,1,20,Inbound,260.1,4.4,90.3,Resolved
AGT-018,Sarah Iyer,July-2026,26,28,Inbound,291.9,5.0,100.0,Resolved
AGT-004,Priya Nair,February-2026,4,4,Inbound,250.9,,,Resolved
AGT-009,Arjun Sharma,July-2026,23,7,Inbound,287.5,3.5,84.6,Pending
AGT-023,Michael Wilson,July-2026,8,22,Inbound,236.6,4.8,97.4,Unresolved
AGT-011,David Chang,May-2026,20,12,Inbound,338.5,2.9,76.2,Unresolved
AGT-009,Arjun Sharma,July-2026,11,7,Inbound,329.7,3.9,70.9,Resolved
AGT-019,Kavya Gupta,May-2026,21,26,Inbound,285.8,4.7,100.0,Escalated
AGT-010,James Iyer,June-2026,7,10,Inbound,284.2,3.8,81.1,Resolved
AGT-010,James Iyer,May-2026,7,9,Inbound,244.9,4.4,100.0,Escalated
AGT-020,Rahul Sharma,July-2026,5,14,Inbound,232.5,4.1,93.6,Resolved
AGT-025,Arjun Reddy,June-2026,14,26,Inbound,191.8,5.0,100.0,Resolved
AGT-002,Arjun Sharma,March-2026,2,20,Inbound,251.7,,79.0,Resolved
AGT-019,Kavya Gupta,February-2026,11,23,Inbound,,5.0,97.3,Unresolved
AGT-002,Arjun Sharma,July-2026,5,24,Inbound,305.8,5.0,100.0,Resolved
AGT-014,Priya Iyer,May-2026,3,21,Inbound,218.2,4.8,95.8,Resolved
AGT-008, Kavya Gupta ,April-2026,5,10,Inbound,287.7,2.8,79.9,Escalated
AGT-020,Rahul Sharma,April-2026,5,11,Inbound,294.3,3.4,87.2,Resolved
AGT-023,Michael Wilson,April-2026,24,19,Inbound,305.3,5.0,94.5,Resolved
AGT-012,Kavya Jenkins,February-2026,25,16,Inbound,244.1,4.3,83.8,Resolved
AGT-010,James Iyer,March-2026,13,7,Inbound,333.7,4.8,73.6,Resolved
AGT-004,Priya Nair,April-2026,3,6,Inbound,268.7,,77.1,Resolved
AGT-016,Ananya Verma,May-2026,8,20,Inbound,225.7,3.2,100.0,Resolved
AGT-016,Ananya Verma,February-2026,26,17,Inbound,279.0,5.0,98.8,Resolved
AGT-007,Rahul Iyer,June-2026,1,28,Inbound,307.7,4.2,92.4,Resolved
AGT-007,Rahul Iyer,June-2026,16,28,Inbound,233.9,5.0,98.2,Resolved
AGT-024,James Reddy,May-2026,9,7,Inbound,246.1,4.0,74.9,Resolved
AGT-008,Kavya Gupta,March-2026,7,9,Inbound,253.6,4.6,74.9,Resolved
AGT-011,David Chang,July-2026,26,14,Inbound,,4.5,100.0,Resolved
AGT-010,James Iyer,July-2026,16,11,Inbound,262.2,4.0,80.6,Unresolved
AGT-024,James Reddy,April-2026,10,6,Inbound,215.6,4.1,80.1,Resolved
AGT-005,Rahul Chang,March-2026,6,1,Inbound,285.4,2.7,55.0,Pending
AGT-015,Arjun Nair,February-2026,5,9,Inbound,296.8,3.8,70.8,Resolved
AGT-014,Priya Iyer,February-2026,14,18,Inbound,321.8,4.1,100.0,Resolved
AGT-025,Arjun Reddy,July-2026,11,27,Inbound,227.1,4.4,94.8,Resolved
AGT-020,Rahul Sharma,July-2026,9,14,Inbound,250.0,4.3,90.9,Pending
AGT-003,Sarah Reddy,May-2026,20,25,Inbound,207.8,4.6,94.7,Resolved
AGT-019,Kavya Gupta,June-2026,13,27,Inbound,236.9,3.8,89.5,Escalated
AGT-003,Sarah Reddy,February-2026,1,22,Inbound,221.4,4.7,100.0,Resolved
AGT-004,Priya Nair,March-2026,7,5,Inbound,358.7,3.5,73.9,Resolved
AGT-023,Michael Wilson,February-2026,23,17,Inbound,331.1,4.7,80.5,Resolved
AGT-007,Rahul Iyer,July-2026,12,29,Inbound,308.5,4.0,90.0,Resolved
AGT-025,Arjun Reddy,March-2026,21,23,Inbound,257.6,4.6,90.9,Resolved
AGT-014,Priya Iyer,April-2026,19,20,Inbound,270.3,5.0,99.5,Escalated
AGT-008,Kavya Gupta,June-2026,10,12,Inbound,160.5,4.1,96.0,Resolved
AGT-018,Sarah Iyer,May-2026,18,26,Inbound,239.4,,92.8,Resolved
AGT-017,Neha Sharma,June-2026,24,4,Inbound,280.8,3.7,65.0,Pending
AGT-004,Priya Nair,June-2026,11,8,Inbound,346.1,2.9,66.8,Escalated
AGT-005,Rahul Chang,February-2026,21,0,Inbound,320.5,3.0,54.6,Pending
AGT-019,Kavya Gupta,February-2026,12,23,Inbound,238.8,5.0,100.0,Resolved
AGT-005,Rahul Chang,February-2026,8,0,Inbound,378.8,2.6,62.6,Unresolved
AGT-021,Ananya Gupta,April-2026,26,11,Inbound,292.2,,92.7,Resolved
AGT-023,Michael Wilson,March-2026,8,18,Inbound,250.0,5.0,97.6,Escalated
AGT-006,Arjun Nair,July-2026,13,23,Inbound,190.1,4.4,79.6,Resolved
AGT-010,James Iyer,March-2026,8,7,Inbound,299.6,2.5,84.4,Pending
AGT-013,Rahul Wilson,April-2026,7,24,Inbound,241.0,4.8,100.0,Escalated
AGT-023,Michael Wilson,February-2026,16,17,INBOUND,249.8,5.0,97.9,Escalated
AGT-007, Rahul Iyer ,March-2026,9,25,Inbound,301.6,5.0,100.0,Unresolved
AGT-009,Arjun Sharma,March-2026,11,3,Inbound,335.1,3.7,,Resolved
AGT-010,James Iyer,July-2026,22,11,Inbound,304.4,5.0,94.7,Resolved
AGT-003,Sarah Reddy,May-2026,17,25,Inbound,304.0,4.4,100.0,Escalated
AGT-005,Rahul Chang,June-2026,2,4,Inbound,357.7,3.4,60.0,Escalated
AGT-006,Arjun Nair,February-2026,1,18,Inbound,250.2,4.2,91.3,Resolved
AGT-024,James Reddy,March-2026,6,5,Inbound,324.3,4.0,71.7,Pending
AGT-007,Rahul Iyer,July-2026,21,29,Inbound,147.6,4.8,100.0,Resolved
AGT-020,Rahul Sharma,June-2026,18,13,Inbound,,4.4,91.1,Resolved
AGT-006,Arjun Nair,July-2026,18,23,Inbound,267.4,5.0,98.5,Resolved
AGT-021,Ananya Gupta,February-2026,12,9,Inbound,231.6,4.8,76.9,Resolved
AGT-015,Arjun Nair,June-2026,26,13,Inbound,291.9,4.0,85.7,Resolved
AGT-014,Priya Iyer,April-2026,23,20,Inbound,232.6,5.0,100.0,Pending
AGT-001, Arjun Jenkins ,April-2026,24,18,Inbound,192.3,5.0,88.8,Pending
AGT-014,Priya Iyer,April-2026,8,20,Inbound,217.3,3.9,91.4,Resolved
AGT-024,James Reddy,April-2026,22,6,Inbound,289.6,3.1,70.5,Resolved
AGT-001,Arjun Jenkins,April-2026,16,18,Inbound,286.0,5.0,93.2,Resolved
AGT-024,James Reddy,March-2026,2,5,Inbound,324.6,3.9,95.8,Pending
AGT-008,Kavya Gupta,May-2026,4,11,Inbound,334.2,3.1,83.8,Resolved
AGT-012,Kavya Jenkins,May-2026,2,19,Inbound,223.8,4.8,84.0,Resolved
AGT-001,Arjun Jenkins,June-2026,23,20,Inbound,252.4,5.0,100.0,Pending
AGT-010,James Iyer,July-2026,11,11,Inbound,263.0,4.4,76.6,Escalated
AGT-016,Ananya Verma,May-2026,16,20,Inbound,294.2,4.1,95.4,Escalated
AGT-009,Arjun Sharma,July-2026,19,7,Inbound,242.2,3.4,62.0,Resolved
AGT-011,David Chang,July-2026,16,14,Inbound,317.9,5.0,97.8,Resolved
AGT-003,Sarah Reddy,July-2026,19,27,Inbound,257.7,4.2,89.0,Resolved
AGT-015,Arjun Nair,February-2026,18,9,Inbound,247.7,2.9,76.9,Resolved
AGT-011,David Chang,April-2026,5,11,Inbound,324.8,4.6,94.5,Pending
AGT-021,Ananya Gupta,February-2026,23,9,Inbound,273.2,4.7,79.0,Unresolved
AGT-025,Arjun Reddy,May-2026,9,25,Inbound,175.7,4.2,100.0,Resolved
AGT-024,James Reddy,June-2026,10,8,Inbound,298.6,3.1,78.0,Pending
AGT-016,Ananya Verma,May-2026,2,20,Inbound,256.0,4.8,91.4,Resolved
AGT-003, Sarah Reddy ,July-2026,18,27,Inbound,213.8,4.8,100.0,Resolved
AGT-001,Arjun Jenkins,June-2026,14,20,Inbound,278.0,4.6,100.0,Resolved
AGT-025,Arjun Reddy,February-2026,9,22,Inbound,,3.2,94.2,Resolved
AGT-016,Ananya Verma,March-2026,20,18,Inbound,237.8,4.5,96.6,Resolved
AGT-014,Priya Iyer,June-2026,3,22,Inbound,309.2,4.9,100.0,Resolved
AGT-011,David Chang,April-2026,12,11,Inbound,291.0,3.0,78.6,Pending
AGT-024,James Reddy,April-2026,20,6,Inbound,214.2,3.1,58.0,Resolved
AGT-012,Kavya Jenkins,April-2026,23,18,Inbound,263.9,4.5,88.8,Resolved
AGT-020,Rahul Sharma,February-2026,21,9,Inbound,314.4,4.5,78.9,Resolved
AGT-025,Arjun Reddy,May-2026,20,25,Inbound,,5.0,85.4,Resolved
AGT-014,Priya Iyer,May-2026,9,21,Inbound,245.5,4.5,97.3,Escalated
AGT-020,Rahul Sharma,March-2026,15,10,Inbound,339.6,4.8,,Escalated
AGT-020, Rahul Sharma ,April-2026,20,11,Inbound,249.1,3.4,82.7,Resolved
AGT-005,Rahul Chang,June-2026,18,4,Inbound,235.6,4.0,68.4,Resolved
AGT-022,Michael Iyer,June-2026,12,23,Inbound,233.3,4.4,,Resolved
AGT-012,Kavya Jenkins,February-2026,3,16,Inbound,245.8,4.5,100.0,Resolved
AGT-022,Michael Iyer,July-2026,6,24,Inbound,,5.0,92.5,Resolved
AGT-012,Kavya Jenkins,July-2026,26,21,Inbound,301.9,3.6,92.7,Escalated
AGT-007,Rahul Iyer,May-2026,5,27,Inbound,284.9,5.0,100.0,Escalated
AGT-009,Arjun Sharma,April-2026,7,4,Inbound,291.8,3.8,68.6,Resolved
AGT-019,Kavya Gupta,March-2026,8,24,Inbound,241.3,5.0,86.5,Resolved
AGT-017,Neha Sharma,July-2026,5,5,Inbound,345.0,2.9,69.6,Resolved
AGT-005,Rahul Chang,May-2026,11,3,Inbound,303.7,3.6,100.0,Pending
AGT-004,Priya Nair,May-2026,5,7,Inbound,338.3,3.5,95.3,Resolved
AGT-001,Arjun Jenkins,February-2026,18,16,Inbound,,4.2,92.5,Pending
AGT-018,Sarah Iyer,June-2026,24,27,Inbound,228.1,4.1,93.0,Resolved
AGT-021,Ananya Gupta,April-2026,11,11,Inbound,338.9,4.0,82.0,Unresolved
AGT-002,Arjun Sharma,April-2026,11,21,Inbound,180.3,5.0,88.6,Resolved
AGT-001, Arjun Jenkins ,March-2026,22,17,Inbound,204.9,5.0,94.3,Resolved
AGT-007,Rahul Iyer,February-2026,26,24,Inbound,189.3,4.2,100.0,Resolved
AGT-018,Sarah Iyer,May-2026,16,26,Inbound,233.7,4.0,87.8,Resolved
AGT-006,Arjun Nair,May-2026,14,21,Inbound,262.9,4.8,93.8,Resolved
AGT-023,Michael Wilson,May-2026,20,20,INBOUND,226.0,4.8,96.3,Resolved
AGT-011,David Chang,May-2026,3,12,Inbound,361.4,3.6,98.0,Resolved
AGT-016,Ananya Verma,March-2026,25,18,Inbound,347.3,3.2,100.0,Resolved
AGT-012,Kavya Jenkins,June-2026,5,20,Inbound,250.3,4.5,100.0,Resolved
AGT-008,Kavya Gupta,March-2026,16,9,Inbound,320.1,3.3,80.0,Resolved
AGT-022,Michael Iyer,March-2026,22,20,Inbound,294.9,4.0,94.8,Resolved
AGT-019,Kavya Gupta,March-2026,9,24,Inbound,242.1,3.5,95.5,Pending
AGT-023,Michael Wilson,July-2026,14,22,Inbound,267.0,5.0,98.7,Resolved
AGT-018,Sarah Iyer,April-2026,1,25,Inbound,140.3,3.5,94.2,Resolved
AGT-009,Arjun Sharma,March-2026,2,3,Inbound,286.3,2.5,89.6,Resolved
AGT-011,David Chang,March-2026,9,10,Inbound,257.2,4.9,67.3,Pending
AGT-018,Sarah Iyer,March-2026,24,24,Inbound,306.7,5.0,76.4,Resolved
AGT-003,Sarah Reddy,February-2026,25,22,Inbound,,4.4,100.0,Resolved
AGT-017,Neha Sharma,July-2026,12,5,Inbound,279.8,3.6,81.8,Pending
AGT-005,Rahul Chang,May-2026,24,3,Inbound,359.4,3.7,73.5,Pending
AGT-009,Arjun Sharma,March-2026,15,3,Inbound,291.2,2.6,65.9,Resolved
AGT-023,Michael Wilson,April-2026,10,19,Inbound,252.7,5.0,92.3,Resolved
AGT-022,Michael Iyer,July-2026,23,24,Inbound,242.0,5.0,97.6,Resolved
AGT-007,Rahul Iyer,March-2026,25,25,INBOUND,273.2,4.0,100.0,Resolved
AGT-017,Neha Sharma,March-2026,19,1,Inbound,,2.5,77.1,Resolved
AGT-019,Kavya Gupta,May-2026,14,26,Inbound,181.1,5.0,100.0,Escalated
AGT-014,Priya Iyer,July-2026,17,23,Inbound,241.2,4.8,100.0,Resolved
AGT-003,Sarah Reddy,July-2026,10,27,Inbound,,3.7,97.8,Resolved
AGT-024,James Reddy,February-2026,12,4,Inbound,286.3,3.6,59.0,Escalated
AGT-018,Sarah Iyer,July-2026,19,28,Inbound,270.1,4.0,100.0,Resolved
AGT-007,Rahul Iyer,February-2026,2,24,INBOUND,213.1,3.7,95.4,Pending
AGT-009,Arjun Sharma,July-2026,22,7,Inbound,306.5,4.1,,Resolved
AGT-003,Sarah Reddy,April-2026,12,24,Inbound,284.1,4.7,95.3,Resolved
AGT-006,Arjun Nair,April-2026,14,20,Inbound,290.2,5.0,93.0,Resolved
AGT-010,James Iyer,July-2026,1,11,Inbound,318.6,4.4,73.1,Resolved
AGT-008,Kavya Gupta,April-2026,16,10,Inbound,265.4,3.2,60.8,Resolved
AGT-009,Arjun Sharma,March-2026,25,3,Inbound,291.9,3.7,57.4,Resolved
AGT-004,Priya Nair,February-2026,11,4,Inbound,309.5,3.6,74.1,Pending
AGT-021,Ananya Gupta,July-2026,19,14,Inbound,218.2,5.0,100.0,Resolved
AGT-013,Rahul Wilson,February-2026,14,22,Inbound,273.0,5.0,93.2,Unresolved
AGT-008,Kavya Gupta,February-2026,11,8,Inbound,,4.6,80.9,Resolved
AGT-001,Arjun Jenkins,July-2026,24,21,Inbound,263.1,4.9,100.0,Resolved
AGT-020,Rahul Sharma,July-2026,21,14,Inbound,257.1,4.5,79.4,Resolved
AGT-013,Rahul Wilson,May-2026,21,25,Inbound,263.2,5.0,95.1,Resolved
AGT-008,Kavya Gupta,May-2026,11,11,Inbound,276.9,4.0,84.3,Resolved
AGT-015,Arjun Nair,March-2026,7,10,INBOUND,350.4,4.7,85.0,Resolved
AGT-006,Arjun Nair,February-2026,22,18,Inbound,228.1,4.6,91.8,Resolved
AGT-001,Arjun Jenkins,July-2026,15,21,Inbound,210.1,4.5,85.9,Resolved
AGT-002,Arjun Sharma,April-2026,12,21,INBOUND,280.4,5.0,100.0,Escalated
AGT-023,Michael Wilson,May-2026,8,20,Inbound,328.1,4.3,100.0,Resolved
AGT-014,Priya Iyer,May-2026,21,21,Inbound,201.1,5.0,77.2,Resolved
AGT-005,Rahul Chang,February-2026,10,0,Inbound,352.1,2.9,50.0,Escalated
AGT-012,Kavya Jenkins,July-2026,24,21,Inbound,305.5,5.0,100.0,Resolved
AGT-005,Rahul Chang,February-2026,25,0,Inbound,347.9,3.3,58.2,Escalated
